Provider,ip_claim_count,ip_bene_count,ip_reimb_sum,ip_reimb_mean,ip_admit_days_sum,ip_claim_days_sum,ip_diag_mean,ip_has_operating_rate,op_claim_count,op_bene_count,op_reimb_sum,op_reimb_mean,op_claim_days_sum,op_diag_mean,op_has_operating_rate,provider_bene_count,provider_age_mean,provider_age_std,provider_dead_rate,ChronicCond_Alzheimer_mean,ChronicCond_Heartfailure_mean,ChronicCond_Cancer_mean,total_claim_count,total_reimb_sum,reimb_per_claim,claims_per_bene,reimb_per_bene,ip_claim_share,op_claim_share,total_claim_days_sum,days_per_claim,FraudLabel
PRV51090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5830.0,832.8571428571429,47.0,2.4285714285714284,0.14285714285714285,7,72.33284443140705,12.326188466956504,0.0,1.8571428571428572,1.7142857142857142,1.5714285714285714,7.0,5830.0,832.857023877568,0.9999998571428775,832.857023877568,0.0,0.9999998571428775,47.0,6.714284755102177,0
PRV51091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,9270.0,210.6818181818182,85.0,3.090909090909091,0.13636363636363635,44,69.53182751540042,14.031440186312583,0.022727272727272728,1.7272727272727273,1.3409090909090908,1.8863636363636365,44.0,9270.0,210.68181339359515,0.9999999772727278,210.68181339359515,0.0,0.9999999772727278,85.0,1.9318181379132242,0
PRV51093,2.0,2.0,11000.0,5500.0,14.0,14.0,9.0,1.0,7.0,7.0,2710.0,387.14285714285717,8.0,2.5714285714285716,0.2857142857142857,9,76.21294395011027,14.524250737623976,0.0,1.6666666666666667,1.5555555555555556,1.8888888888888888,9.0,13710.0,1523.333164074093,0.9999998888889013,1523.333164074093,0.22222219753086697,0.7777776913580343,22.0,2.4444441728395367,0
PRV51096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3200.0,640.0,25.0,1.6,0.0,5,85.5479808350445,12.73986541235637,0.0,1.4,1.2,2.0,5.0,3200.0,639.9998720000256,0.99999980000004,639.9998720000256,0.0,0.99999980000004,25.0,4.9999990000002,0
PRV51097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,71.0,44420.0,355.36,343.0,2.584,0.176,71,70.44690593940095,13.57024884595106,0.0,1.676056338028169,1.591549295774648,1.8732394366197183,125.0,44420.0,355.35999715712,1.7605633554850233,625.6337940051578,0.0,0.9999999920000001,343.0,2.7439999780480004,0
PRV51098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,300.0,75.0,4.0,3.25,0.0,4,82.45790554414785,8.971344901967957,0.0,2.0,1.0,1.75,4.0,300.0,74.99998125000468,0.9999997500000625,74.99998125000468,0.0,0.9999997500000625,4.0,0.9999997500000625,0
PRV51100,5.0,5.0,78000.0,15600.0,35.0,35.0,8.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,71.16714579055443,3.626028539006061,0.2,1.8,1.2,2.0,5.0,78000.0,15599.996880000623,0.99999980000004,15599.996880000623,0.99999980000004,0.0,35.0,6.999998600000279,0
PRV51101,3.0,3.0,16600.0,5533.333333333333,13.0,13.0,7.333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,57.694729637234765,10.822836362274016,0.0,1.3333333333333333,1.0,2.0,3.0,16600.0,5533.331488889504,0.9999996666667778,5533.331488889504,0.9999996666667778,0.0,13.0,4.33333188888937,0
PRV51102,12.0,11.0,148000.0,12333.333333333334,60.0,60.0,8.333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,81.30943936282746,11.417495378807251,0.0,1.7272727272727273,1.3636363636363635,1.9090909090909092,12.0,148000.0,12333.332305555641,1.0909089917355463,13454.54423140507,0.9999999166666736,0.0,60.0,4.999999583333368,0
PRV51103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,440.0,73.33333333333333,6.0,1.3333333333333333,0.0,4,74.70841889117042,8.824528537169071,0.0,1.25,1.5,2.0,6.0,440.0,73.33332111111315,1.4999996250000938,109.99997250000688,0.0,0.9999998333333611,6.0,0.9999998333333611,1
PRV51104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,1900.0,158.33333333333334,26.0,2.3333333333333335,0.0,9,77.3327249220473,10.582905178279576,0.0,1.4444444444444444,1.1111111111111112,2.0,12.0,1900.0,158.33332013889,1.3333331851852017,211.1110876543236,0.0,0.9999999166666736,26.0,2.166666486111126,0
PRV51105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,6540.0,545.0,52.0,2.3333333333333335,0.16666666666666666,12,76.64385124344057,11.950713458929396,0.0,1.5,1.1666666666666667,1.75,12.0,6540.0,544.9999545833372,0.9999999166666736,544.9999545833372,0.0,0.9999999166666736,52.0,4.333332972222252,0
PRV51108,19.0,19.0,156000.0,8210.526315789473,119.0,119.0,7.578947368421052,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,72.52033574696495,15.293276113686106,0.0,1.4210526315789473,1.3157894736842106,1.7894736842105263,19.0,156000.0,8210.525883656532,0.9999999473684238,8210.525883656532,0.9999999473684238,0.0,119.0,6.26315756509697,0
PRV51109,3.0,3.0,18000.0,6000.0,22.0,22.0,8.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,56.77572438968743,16.59164962813752,0.0,1.3333333333333333,1.3333333333333333,2.0,3.0,18000.0,5999.998000000666,0.9999996666667778,5999.998000000666,0.9999996666667778,0.0,22.0,7.333330888889703,0
PRV51110,5.0,5.0,27000.0,5400.0,56.0,56.0,9.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,68.23436002737851,10.333499353987417,0.0,1.4,1.2,2.0,5.0,27000.0,5399.998920000216,0.99999980000004,5399.998920000216,0.99999980000004,0.0,56.0,11.199997760000448,0
PRV51111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,85.0,54860.0,415.6060606060606,457.0,2.840909090909091,0.1590909090909091,85,73.05536095341628,14.01578906873523,0.0,1.6352941176470588,1.4941176470588236,1.8235294117647058,132.0,54860.0,415.60605745752986,1.5529411582006922,645.4117571128029,0.0,0.9999999924242425,457.0,3.462121185893021,0
PRV51112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,195.0,105250.0,346.2171052631579,865.0,2.651315789473684,0.20394736842105263,195,71.2325874444971,13.891673679661766,0.015384615384615385,1.6666666666666667,1.4615384615384615,1.8717948717948718,304.0,105250.0,346.21710412428587,1.5589743509796188,539.7435869756739,0.0,0.9999999967105263,865.0,2.845394727482254,0
PRV51113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,78.0,46390.0,351.43939393939394,336.0,2.75,0.21212121212121213,78,72.98485406904298,10.913100122486835,0.01282051282051282,1.6666666666666667,1.5128205128205128,1.8846153846153846,132.0,46390.0,351.43939127697433,1.6923076706114402,594.7435821186721,0.0,0.9999999924242425,336.0,2.5454545261707993,0
PRV51114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,160.0,76720.0,292.82442748091603,576.0,2.4732824427480917,0.16030534351145037,160,70.89264202600958,12.651588273640513,0.0125,1.66875,1.40625,1.85625,262.0,76720.0,292.82442636326556,1.637499989765625,479.49999700312503,0.0,0.9999999961832061,576.0,2.198473274051629,0
PRV51115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,980.0,140.0,7.0,1.8571428571428572,0.14285714285714285,6,73.06821811544604,9.453302868047178,0.0,1.5,1.5,1.8333333333333333,7.0,980.0,139.99998000000286,1.1666664722222546,163.33330611111563,0.0,0.9999998571428775,7.0,0.9999998571428775,0
PRV51117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,1950.0,162.5,33.0,2.3333333333333335,0.0,10,67.98247775496236,9.363008423303405,0.0,1.7,1.0,1.6,12.0,1950.0,162.49998645833446,1.199999880000012,194.99998050000195,0.0,0.9999999166666736,33.0,2.7499997708333526,0
PRV51118,16.0,16.0,136000.0,8500.0,84.0,84.0,7.8125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,67.66615331964408,14.834378201384197,0.0,1.75,1.25,1.875,16.0,136000.0,8499.999468750033,0.9999999375000038,8499.999468750033,0.9999999375000038,0.0,84.0,5.24999967187502,0
PRV51119,94.0,81.0,985000.0,10478.72340425532,656.0,655.0,8.01063829787234,0.6063829787234043,1.0,1.0,95580.0,95580.0,14.0,10.0,1.0,81,75.28143247057233,11.046192473353031,0.012345679012345678,1.5185185185185186,1.3209876543209877,1.7901234567901234,95.0,1080580.0,11374.526196057619,1.1728394916933396,13340.49366246304,0.9894736737950139,0.01052631567867036,669.0,7.042105189030472,1
PRV51120,7.0,7.0,52000.0,7428.571428571428,36.0,36.0,9.142857142857142,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,61.487826342035795,15.132342774411276,0.0,1.4285714285714286,1.1428571428571428,1.7142857142857142,7.0,52000.0,7428.57036734709,0.9999998571428775,7428.57036734709,0.9999998571428775,0.0,36.0,5.14285640816337,0
PRV51121,6.0,6.0,81000.0,13500.0,45.0,45.0,7.666666666666667,0.8333333333333334,1.0,1.0,80.0,80.0,1.0,1.0,0.0,7,66.7730517258238,14.988343186090882,0.14285714285714285,1.5714285714285714,1.7142857142857142,1.8571428571428572,7.0,81080.0,11582.855488163501,0.9999998571428775,11582.855488163501,0.857142734693895,0.1428571224489825,46.0,6.5714276326531955,0
PRV51122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1120.0,160.0,7.0,2.0,0.42857142857142855,7,67.15478634985821,22.94065251773616,0.0,1.7142857142857142,1.5714285714285714,1.8571428571428572,7.0,1120.0,159.99997714286042,0.9999998571428775,159.99997714286042,0.0,0.9999998571428775,7.0,0.9999998571428775,0
PRV51123,2.0,2.0,9000.0,4500.0,7.0,7.0,9.0,0.5,29.0,28.0,17910.0,617.5862068965517,101.0,3.1379310344827585,0.2413793103448276,28,70.01740490857534,14.030830998422367,0.0,1.5714285714285714,1.3928571428571428,1.9642857142857142,31.0,26910.0,868.0644881269519,1.1071428176020421,961.0713942474501,0.06451612695109267,0.9354838407908438,108.0,3.4838708553590045,0
PRV51125,12.0,12.0,110000.0,9166.666666666666,64.0,64.0,8.5,0.5833333333333334,36.0,20.0,21310.0,591.9444444444445,103.0,2.2222222222222223,0.1388888888888889,32,69.23613963039014,13.462093533991437,0.0,1.625,1.40625,1.84375,48.0,131310.0,2735.6249430078137,1.4999999531250017,4103.437371767583,0.2499999947916668,0.7499999843750004,167.0,3.4791665941840293,0
PRV51126,20.0,14.0,177000.0,8850.0,150.0,150.0,8.05,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,69.92158013102572,11.646546730548113,0.0,1.5714285714285714,1.1428571428571428,1.9285714285714286,20.0,177000.0,8849.999557500021,1.4285713265306197,12642.856239795983,0.9999999500000024,0.0,150.0,7.499999625000019,1
PRV51128,5.0,3.0,90000.0,18000.0,37.0,37.0,8.4,0.6,45.0,37.0,12220.0,271.55555555555554,130.0,3.4,0.28888888888888886,38,68.41391980979142,10.418158131128456,0.0,1.6578947368421053,1.4210526315789473,1.6842105263157894,50.0,102220.0,2044.399959112001,1.3157894390581728,2689.9999292105285,0.09999999800000005,0.8999999820000004,167.0,3.3399999332000014,0
PRV51129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,65.0,22920.0,238.75,226.0,2.65625,0.16666666666666666,65,74.07617543305429,12.270430307462014,0.0,1.5846153846153845,1.4307692307692308,1.8615384615384616,96.0,22920.0,238.74999751302087,1.4769230542011837,352.6153791905326,0.0,0.9999999895833335,226.0,2.3541666421440977,0
PRV51130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4970.0,710.0,27.0,2.857142857142857,0.2857142857142857,7,62.46250122225482,14.64789804228969,0.0,1.7142857142857142,1.4285714285714286,1.8571428571428572,7.0,4970.0,709.999898571443,0.9999998571428775,709.999898571443,0.0,0.9999998571428775,27.0,3.857142306122528,0
PRV51131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1160.0,145.0,8.0,3.875,0.125,8,74.88569472963724,12.87530091732798,0.0,1.625,1.625,1.875,8.0,1160.0,144.99998187500228,0.9999998750000157,144.99998187500228,0.0,0.9999998750000157,8.0,0.9999998750000157,0
PRV51132,1.0,1.0,4000.0,4000.0,5.0,5.0,7.0,1.0,7.0,5.0,1330.0,190.0,17.0,1.7142857142857142,0.0,6,72.66621035820215,9.767673309863069,0.0,1.8333333333333333,1.6666666666666667,2.0,8.0,5330.0,666.2499167187605,1.3333331111111482,888.3331852778024,0.12499998437500197,0.8749998906250137,22.0,2.749999656250043,0
PRV51134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,7610.0,507.3333333333333,55.0,2.0,0.06666666666666667,12,67.53433721195528,11.19312448026735,0.0,1.4166666666666667,1.5,1.9166666666666667,15.0,7610.0,507.3332995111134,1.249999895833342,634.1666138194489,0.0,0.9999999333333378,55.0,3.6666664222222387,0
PRV51135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,300.0,60.0,5.0,1.8,0.2,2,70.04106776180697,4.652094716471669,0.0,2.0,1.5,1.5,5.0,300.0,59.999988000002396,2.499998750000625,149.99992500003748,0.0,0.99999980000004,5.0,0.99999980000004,0
PRV51136,1.0,1.0,20000.0,20000.0,3.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,71.50171115674196,0.0,0.0,2.0,2.0,2.0,1.0,20000.0,19999.98000002,0.9999990000010001,19999.98000002,0.9999990000010001,0.0,3.0,2.9999970000030003,0
PRV51137,1.0,1.0,6000.0,6000.0,8.0,8.0,9.0,1.0,54.0,50.0,10050.0,186.11111111111111,58.0,2.7222222222222223,0.2222222222222222,51,73.13481230959188,9.825370697716457,0.0196078431372549,1.588235294117647,1.3333333333333333,1.8627450980392157,55.0,16050.0,291.8181765123968,1.0784313514033068,314.7058761822377,0.018181817851239675,0.9818181639669425,66.0,1.1999999781818187,0
PRV51138,1.0,1.0,6000.0,6000.0,2.0,2.0,5.0,1.0,25.0,20.0,7430.0,297.2,64.0,2.72,0.2,21,73.72145627587106,11.307805943873257,0.0,1.7142857142857142,1.380952380952381,1.9047619047619047,26.0,13430.0,516.5384416715983,1.2380951791383248,639.5237790702962,0.03846153698224858,0.9615384245562144,66.0,2.538461440828406,0
PRV51139,7.0,7.0,41300.0,5900.0,34.0,34.0,8.714285714285714,0.14285714285714285,36.0,35.0,11280.0,313.3333333333333,115.0,2.4166666666666665,0.2777777777777778,42,74.99136273263584,11.705650442701296,0.0,1.6428571428571428,1.380952380952381,1.8571428571428572,43.0,52580.0,1222.7906692374263,1.0238094994331073,1251.9047320975064,0.16279069388858852,0.8372092828555981,149.0,3.46511619848567,0
PRV51140,47.0,45.0,307400.0,6540.425531914893,330.0,330.0,7.957446808510638,0.40425531914893614,440.0,363.0,145730.0,331.20454545454544,1182.0,2.625,0.17727272727272728,394,73.38963299596618,11.962011310633882,0.0,1.6395939086294415,1.4213197969543148,1.8477157360406091,487.0,453130.0,930.4517434692983,1.236040605999897,1150.0761392130048,0.09650924004823565,0.9034907578983763,1512.0,3.104722786232602,0
PRV51141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,37.0,19490.0,274.50704225352115,194.0,2.9295774647887325,0.16901408450704225,37,76.47978985145309,11.995332235524945,0.0,1.7297297297297298,1.4594594594594594,1.8918918918918919,71.0,19490.0,274.50703838722484,1.918918867056247,526.7567425200881,0.0,0.9999999859154932,194.0,2.7323943277127563,0
PRV51142,7.0,5.0,97000.0,13857.142857142857,59.0,59.0,8.857142857142858,0.42857142857142855,44.0,35.0,7570.0,172.04545454545453,90.0,2.1363636363636362,0.18181818181818182,38,73.33066753125112,12.639558443736457,0.0,1.6842105263157894,1.4210526315789473,1.8421052631578947,51.0,104570.0,2050.392116658978,1.3421052278393362,2751.8420328462626,0.1372548992695118,0.8627450811226455,149.0,2.9215685701653222,0
PRV51143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,68.0,20450.0,265.5844155844156,153.0,2.5714285714285716,0.12987012987012986,68,72.90944961146677,13.681457953092078,0.014705882352941176,1.588235294117647,1.3823529411764706,1.8235294117647058,77.0,20450.0,265.58441213526737,1.1323529245242216,300.7352896950693,0.0,0.9999999870129872,153.0,1.987012961207624,0
PRV51144,4.0,4.0,53000.0,13250.0,24.0,24.0,8.75,0.75,26.0,25.0,8220.0,316.15384615384613,60.0,2.3461538461538463,0.2692307692307692,29,77.12922183672025,9.898890944276545,0.034482758620689655,1.6206896551724137,1.4827586206896552,1.7586206896551724,30.0,61220.0,2040.6665986444466,1.0344827229488716,2111.0344099643307,0.13333332888888902,0.8666666377777787,84.0,2.79999990666667,0
PRV51145,161.0,125.0,1600600.0,9941.614906832297,1117.0,1117.0,7.925465838509317,0.6149068322981367,41.0,39.0,5750.0,140.2439024390244,75.0,2.658536585365854,0.17073170731707318,161,73.62519502935537,12.10692053026325,0.006211180124223602,1.515527950310559,1.3664596273291925,1.826086956521739,202.0,1606350.0,7952.227683404813,1.2546583773002586,9977.329130575596,0.7970296990246054,0.20297029602489952,1192.0,5.9009900697970785,1
PRV51146,162.0,157.0,1618200.0,9988.888888888889,980.0,980.0,8.0,0.5370370370370371,190.0,177.0,62710.0,330.05263157894734,577.0,2.542105263157895,0.23157894736842105,334,74.0677413140864,12.146002585418147,0.008982035928143712,1.6167664670658684,1.3562874251497006,1.8353293413173652,352.0,1680910.0,4775.3124864337715,1.0538922124134964,5032.664655590825,0.4602272714198089,0.539772725739282,1557.0,4.423295441979274,1
PRV51147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,8860.0,276.875,112.0,2.65625,0.15625,32,72.06913073237509,13.029839081087246,0.0,1.6875,1.4375,1.875,32.0,8860.0,276.87499134765653,0.9999999687500011,276.87499134765653,0.0,0.9999999687500011,112.0,3.499999890625004,0
PRV51148,34.0,33.0,398400.0,11717.64705882353,171.0,171.0,8.176470588235293,0.7941176470588235,296.0,230.0,90260.0,304.93243243243245,769.0,2.820945945945946,0.17905405405405406,263,74.46384709675908,12.311012506478066,0.0,1.6577946768060836,1.414448669201521,1.817490494296578,330.0,488660.0,1480.787874300643,1.2547528469401033,1858.0228066234874,0.10303030271809,0.896969694251607,940.0,2.8484848398530764,1
PRV51149,116.0,108.0,1113000.0,9594.827586206897,767.0,767.0,8.181034482758621,0.5948275862068966,32.0,28.0,7680.0,240.0,75.0,2.375,0.125,136,72.2436083262874,12.53119297133858,0.0,1.5661764705882353,1.2941176470588236,1.8676470588235294,148.0,1120680.0,7572.162110998905,1.088235286115917,8240.29405705666,0.7837837784879474,0.21621621475529584,842.0,5.689189150748722,1
PRV51151,22.0,22.0,142000.0,6454.545454545455,114.0,114.0,8.0,0.5454545454545454,211.0,203.0,59300.0,281.042654028436,514.0,2.6445497630331753,0.15639810426540285,225,74.0931781884554,11.516091019153292,0.0044444444444444444,1.551111111111111,1.4177777777777778,1.8488888888888888,233.0,201300.0,863.9484941461438,1.0355555509530865,894.6666626903703,0.09442060045313047,0.9055793952550241,628.0,2.695278958389361,0
PRV51152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,39.0,25770.0,310.48192771084337,226.0,2.6867469879518073,0.2289156626506024,39,73.80873655206304,16.15936275876053,0.0,1.5897435897435896,1.5128205128205128,1.9743589743589745,83.0,25770.0,310.4819239700973,2.1282050736357676,660.7692138264305,0.0,0.9999999879518074,226.0,2.7228915334591384,0
PRV51153,4.0,4.0,51000.0,12750.0,39.0,39.0,7.5,1.0,83.0,79.0,20490.0,246.86746987951807,170.0,2.5180722891566263,0.14457831325301204,83,73.90184969858902,12.123949769949373,0.024096385542168676,1.6506024096385543,1.4337349397590362,1.8674698795180722,87.0,71490.0,821.7241284859296,1.048192758455509,861.3252908274062,0.04597701096578148,0.9540229775399658,209.0,2.4022988229620825,0
PRV51154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,147.0,45750.0,284.16149068322983,374.0,2.472049689440994,0.19875776397515527,147,75.06244441650719,12.609639735783873,0.006802721088435374,1.619047619047619,1.4081632653061225,1.8639455782312926,161.0,45750.0,284.1614889182516,1.095238087787496,311.224487678745,0.0,0.99999999378882,374.0,2.3229813520311717,0
PRV51155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,110.0,26330.0,228.95652173913044,235.0,2.591304347826087,0.1391304347826087,110,73.58135772509489,11.675768000749812,0.00909090909090909,1.5636363636363637,1.4636363636363636,1.8272727272727274,115.0,26330.0,228.9565197482042,1.0454545359504133,239.36363418760334,0.0,0.9999999913043479,235.0,2.043478243100189,0
PRV51156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,425.0,140640.0,259.48339483394835,1283.0,2.474169741697417,0.17158671586715868,425,74.0228980955832,12.212953502348364,0.002352941176470588,1.6729411764705882,1.4988235294117647,1.868235294117647,542.0,140640.0,259.4833943551967,1.2752941146463668,330.91764628019376,0.0,0.9999999981549815,1283.0,2.3671586672192646,0
PRV51159,65.0,60.0,635660.0,9779.384615384615,431.0,431.0,8.03076923076923,0.5384615384615384,504.0,448.0,162130.0,321.68650793650795,1128.0,2.4623015873015874,0.18452380952380953,506,74.38377525816148,11.720508723968116,0.003952569169960474,1.5948616600790513,1.4683794466403162,1.8458498023715415,569.0,797790.0,1402.0913859365705,1.1245059266314112,1576.6600759354544,0.11423550067796924,0.8857644975645615,1559.0,2.739894547030062,1
PRV51160,90.0,87.0,866000.0,9622.222222222223,599.0,599.0,7.955555555555556,0.6,24.0,24.0,6020.0,250.83333333333334,71.0,2.7916666666666665,0.2916666666666667,110,73.67237881899072,10.440434784306346,0.0,1.5454545454545454,1.290909090909091,1.7636363636363637,114.0,872020.0,7649.298178514929,1.0363636269421488,7927.454473386778,0.7894736772853186,0.21052631394275165,670.0,5.877192930901817,0
PRV51164,41.0,40.0,443000.0,10804.878048780487,299.0,299.0,8.487804878048781,0.5121951219512195,350.0,298.0,113980.0,325.65714285714284,741.0,2.474285714285714,0.19714285714285715,334,73.77804555160725,12.713515716330736,0.0,1.658682634730539,1.401197604790419,1.877245508982036,391.0,556980.0,1424.5012751291526,1.1706586791297644,1667.604785426333,0.10485933477018072,0.8951406626722745,1040.0,2.6598465405119014,0
PRV51165,26.0,26.0,306000.0,11769.23076923077,197.0,197.0,8.192307692307692,0.7692307692307693,72.0,71.0,23700.0,329.1666666666667,141.0,2.875,0.2361111111111111,97,75.61926938899356,12.495019749083482,0.0,1.5670103092783505,1.4536082474226804,1.8865979381443299,98.0,329700.0,3364.2856799562687,1.0103092679349561,3398.969037124031,0.2653061197417743,0.7346938700541442,338.0,3.448979556643066,0
PRV51166,1.0,1.0,22000.0,22000.0,17.0,17.0,8.0,1.0,4.0,4.0,2870.0,717.5,4.0,2.5,0.25,5,72.0476386036961,14.04835267374363,0.0,1.8,1.4,1.8,5.0,24870.0,4973.999005200199,0.99999980000004,4973.999005200199,0.199999960000008,0.799999840000032,21.0,4.199999160000168,0
